SURP9563,SURPRESSEUR 4S,450-638-9562,,450-638-9563
SYNER1240,SYNERGX TECH ***NOT ALB***,450-978-2364,,450-978-1240
SYNERG6066,SYNERGY PROFESSIONAL SERVICES,,,450-486-6066
TABOR6061,TABOR BAPTIST CHURCH,,,204-222-6061
TAG8859,TAG LASER RIVE SUD INC,,,514-777-8859
TANG1228,LES ENTREPRISES PASCAL TANGUAY,,,514-987-1228
TAYMER2614,TAYMER INTERNATIONAL INC,,,905-479-2614
TECHNE6790,TECHNE INDSUTRIES INC,,,306-491-6790
TECHNO8043,TECHNOPREF CANADA INC.,484-942-9770,,450-569-8043
TECP3834,ALB SOLUTION GLOBALES INC,,,819-432-3834
TEKN7771,TEKNA ADVANCED MATERIALS INC,,Josy-Ann.remillard@tekna.com,819-820-7771
TENDEK5700,TENDEKA CANADA LTD,,,604-687-5700
TERR5407,AU TEINT TERREUX S.E.N.C.,,,514-465-5407
TEXPER5220,TEXPERTS CANADA INC,,,
THD0880,LABORATORIES THD LABS,,,866-344-0880
THIB4000,ENTREPRISES ROBERT THIBERT INC,450-699-7764,IrinaMirza@rthibert.com pour k84,450-698-4000 EXT 4178
TIBI0105,ROY TIBIT GOJI,,,450-330-0105
TISA3900,TISA JANITORIAL LAND AND,,,289-695-3900
TOMR4177,TOMRA CANADA INC,514-457-0544,,514-457-4177
TOOL5450,TOOLWAY INDUSTRIES LTD,905-326-5451,,905-326-5450
TOOLWAY,TOOLWAY INDUSTRIES LTD,,,
TORR1910,TORRINGTON FORMING MACHINERY,450-619-1906,SLANGLAIS@TORRINGRON-MACHINERY.COM,450-619-1910
TOT3640,TOT WEARHOUSE WHOLESALE,,,778-265-3640
TOTAL9835,TOTAL EXPRESS  MONTREAL,514-631-5562,,614-631-9835
TOURCA0334,TOURCAN VACATIONS INC,416-391-0986,,416-391-0334
TRAVER2500,SOCIETE DES TRAVERSIERS,,,415-562-2500
TREETO2967,CONSTRUCTION TREETOP TREKKING,,,514-716-2967
TRICOT0445,10661279 CANADA INC,,SDorasamy@MaximeKnitting.com,514-336-0445
TRIGON0443,SERVICES INFORMATIQUES,,,514-874-0443
TRILEX1184,TRILEX INC,450-704-1484,,450-582-1182
TROTTI1924,PHILIPPE-OLIVIER TROTTIER,,,418-930-1924
TUFF1016,COLLECTION TUFF AVENUE INC,514-385-6990,,514-385-1016
TWENTY0781,TWENTYSEVEN,,,416-919-0781
TYKES3132,TYKES BIKES INC,800-656-9843,,778-919-3132
UBCOOL2684,9171-5169 QUEBEC INC,,INFO@UBCOOL.CA,514-582-2684
UNIV1986,UNIVERSITE DU QUEBEC RIMOUSKI,,,
UNIVER5061,ABRI UNIVERSELS (LES),,,514-581-5061
UTTA9098,SACHA UTTAMSINGH,,,905-334-9098
VA0082,VA INC,450-641-9821,,450-641-0082 EXT4325
VANT1717,CORPORATION VANTRIX,,,
VB0997,VB ENTREPRISE INC,,,514-885-0997
VENUS1519,VENUS TRADING LTD,,,604-636-1519
Verona0122,Chaussure Verona,,,514-887-0122
VERSAI2216,VERSAILLES (48) INC,,,514-645-2216
VERSAI5766,DECORS VERSAILLES INC. (LES),,,514-979-5766
VG6336,V & G GROUP INC,,,647-782-6336
VIP7882,9384-1443 QC INC,,,438-490-7882
VISION3200,VISION MULTISPORTS OUTAOUAIS,,,819-893-3200
VITRE1409,VITRERIE LABERGE (1988) INC,418-667-3705,,418-667-1409  POSTE 120
VIVACE3996,PRINTEMPS VIVACE INC,,,450-584-3996
VOLT4770,VOLTS ENERGIES,450 973 6483,,450 973 4770
VOYAGE8747,VOYAGES BERNARD GENDRON INC,,,450-373-8747
WATER8071,WATER PROTEC DISTRIBUTION INC,,,450-724-8071
WEISER1753,RON (RONALD) WEISER,,,514-606-1753
WELL4114,WELLNESSMED SUPPLY INC,,,
WORLD0500,WORLD ASSURANCE INC.,514-221-4111,,514-223-0500
WP9492,WP TECH,,EMAILRASHESH@GMAIL.COM,778-239-9492
WPCS3840,WPCS INC,,,647-829-3840
WSX7887,WORLD SUPPLY XCHANGE WSX GROUP,,,514-706-7887
YORKTO8228,YORKTON GROUP BENTLEY CORP.,780-409-9228,,780-409-8228
ZAC7545,ZAC MARINE COMMERCIAL QC INC.,514-900-0331,,418-293-7545
ZERO1379,2283222 ONTARIO LTD,,,905-929-1379
ZHOU6568,WENYUE ZHOU,,,778-8376568
ZILEX2446,ZILEX ELECTRONICS INC.,514-334-2415,,514-334-2446
THIB4000,ENTREPRISES ROBERT THIBERT INC,450-699-7764,ftp|C:ALBgroupe:Robert0107@ftp.rthibert.com,450-698-4000 EXT 4178
1291FU3883,1291 FURNITURE INC,,,416-259-3883
180S2602,180S CANADA CORP,,,
3L3135,LE 3L COMPAGNIE CANADA-CHINE,,,514-502-3135
9060QU8823,9060-7797 QUEBEC INC,,,450-778-8823
9266QU1853,9266-1883 QUEBEC INC.,,,514-757-1853
9393QC2511,CHAUSSURE POLO INC,,,438-923-2511
9399QU0706,9399-8839 QUEBEC INC,,,450-694-0706
ABRI2347,ABRI GATINEAU,,,819-918-2347
ACTION8277,9159-2618QUEBECINC ACTION LIQU,,,514-621-8277
ACTIVE3950,ACTIVE MANAGEMENT & MARKETING,,,403-999-3950
ADRENA5546,ADRENALUBE,,,514-999-5546
ADVANC6206,ADVANCED TECHNOLOGY EMISSION,,,720-889-6206
ADVANC9726,ADVANCE ENERGY SOLUTIONS INC,,,403-284-9726
AEM-4131,GROUPE AEM CANADA INC.,,,418-967-4131
AEROM7171,AEROMAX LOGISTICS INC,,,450-688-7171
AGRI8285,P.H.AGRI ANIMAL NUTRITION INC,403-266-3699,,403-971-8285
AGRIKO1470,AGRIKOM INC,,,450-473-1470
AIRDRI5133,AIRDRIE FESTIVAL OF LIGHTS,403-912-9627,,403-948-5133
AKTUEL2312,ATELIER AKTUEL INC,,,514-279-2312
ALBA2293,SABRINA ALBANESE DESIGN,416-962-0101,,416-706-2293
ALBC0426,GESTIONS DOUANIERES ALB INC,450-225-3753,,450-225-0426
ALEX6400,ALEX LEMAY-ALLISON,,,438-395-6400
ALJO5880,9208-4805 QUEBEC INC,,,450-588-5880
ALLEX2071,ALLEXON HEALTH SCIENCES INC.,,,905-559-2071
ALLTEA6755,ALLTEAM AUTO CENTER INC,,,416-723-6755
ALPHA1115,ALPHA COMPUTING TECHNOLOGY,,,647-887-1115
ALTRAM2299,ALTRAMED HEALTH PRODUCTS INC.,,,514-695-2299
AMERIC1099,AMERICARGO,,,514-231-1099
AMESPE2161,IMMEUBLES AMESPEC INC.,,,450-698-2161
AMIGOS1717,ALIMENTS AMIGOS FOODS,,,514-561-1717
AMMA2500,AMMA MARINE INC,514-554-6554,,450-983-2500
AMUSEM4640,LES AMUSEMENTS H20PLAYGROUND,,,514-999-4640
ANCO9277,ANCO CNC MACHINING & GRINDING,,,647-620-9277
ANDES2142,MARIA LUISA ANANIA SALDIAS,,,604-881-2142
AQUA9927,AQUA SOLANOR INC.,,,514-677-9927
ARBRES3283,CREATIONS DANS LES ARBRES,,,450-917-3283
ARCHAM5685,CONSTRUCTION FELIX ARCHAMBAULT,,,514-743-5685
ARTDEC2941,EBENISTERIE ART-DECO INC.,,,450-438-2941
ASIA1262,ASIACAN INVESTMENT INC.,,,416-278-1262
BARBER2485,JOHNNIE BARBER SHOP CORP.,,,587-523-2485
BAZZ4470,BAZZ INC,514-931-4470X243 JING ZHANG,,514-931-4470X229 JOCELYNE
BENTAL7733,BENTAL,514-382-6939,,514-382-7733
BENV3289,FRUITS & LEGUMES BENVENUTO INC,514-905-3294,arianne@fruitslegumesbenvenuto.com,514-905-3289
BILLET7007,9252-5773 QUEBEC INC,,,450-245-7007
BIO2468,BIO V PHARMA INC,,,514-504-2468
BLOOD3750,EFFETS SPECIAUX BLOOD BROTHERS,,,514-882-3750
BLUEBE4562,R.J.T BLUEBERRY PARK INC,604-381-4563,,604-381-4562
BOCHEN0477,BOCHENG IMPORT AND EXPORT LTD,,,902-316-0477
BOSS2116,BOSS PROMOTIONS (CANADA),,,416-751-2995
BRASSE435,BRASSERIE DISTILLERIE CHAMP,,,514-606-4359
BRUNET6363,ARTHUR L. BRUNETTE & ASSOCIES,450-371-3838,pierre@albass.ca,450-371-6363
BVM2337,LES BRASSERIES BVM DU CANADA,514-908-2666,,514-908-2337
CABLO8146,COOPERATIVE DE CABLODISTRIBU,,,418-380-8146
CALGARY,ENTREPRISES ROBERT THIBERT INC,450-699-7764,,450-698-4000 EXT 4178
CAN1255,CAN-CELL INDUSTRIES INC.,780-447-1035,,780-447-1255
CANAC1313,CANAC MARQUIS GRENIER LTEE,418-667-3705,,418-667-1313
CANADA0445,8756074 CANADA INC,,,514-336-0445
CANDLE5357,LAUREL B MUNRO FLORAL DESIGN,,,705-341-5357
CAPTAI1033,CAPTAIN EQUIPMENT LTD,1-604-900-1033,,1-604-560-1926
CARDON1960,CARDON REHABILITATION AND,905-319-1762,,1-905-319-1960
CARGO9409,CARGO LOGISTICS INTERNATIONAL,,,514-446-9409
CASSON5263,CASSON HARDWARE INC,,,416-949-5263
CCI1255,CCI MANUFACTURING INC,780-447-1034,,780-447-1255
CEL-1668,CEL TRILLIUM TRADE INC,613-843-8708,,613-867-1668
CEMENT5535,DEFENSE COATING SOLUTIONS,,,514-928-5681
CEMOND1944,CEMONDIA INC.,,,418-353-1944
CHABOT0668,COLLECTION JACQUES CHABOT,450-255-3367,,450-813-4363
CHEMIG1875,CHEMIGON LLC,,,330-592-1875
CHIN1987,3634159 CANADA INC,,,514-781-1987
CIRCUI4888,CIRCUIT TELEGUIDE ST-ROCH INC,,,450-588-4888
CJBR1110,LES CONSTRUCTIONS CJRB INC.,,,450-965-1110 EXT 228
CLASS9974,FABRICATION CLASSIC EJUICE LTE,855-357-9507,,1-888-501-8632
CLEF5982,EMBALLAGES CLEFS,450-225-3753,,514-322-5982
COMESC9793,COMESCA ET ASSOCIE INC,450-433-6911,,450-433-9733
CONNEC4046,CONNECT 4 TECHNOLOGIES INC,,,514-421-4046
CONTEN9117,CONTENEURS MTL INC.,,,514-258-9117
COPPER0382,THE COPPER UMBRELLA INC,,,403-563-0382
COUPOL2550,LES COUPOLES ET STRUCTURE,514-635-6153,,450-631-2550
COUT1219,COUTURE INTERNATIONAL,450-398-1142,,514-664-1219
CRAF7878,RCAFT MINT,,,778-866-7878
CRAFT1234,CRAFT-BILT MATERIALS LTD,905-619-2468,,905-619-1234
CRYSTA1444,ABRIS CRYSTAL INC.,,,450-914-1444
CTM1717,CHEMTEC EPOXY COATINGS,,,450-629-1717
DAC6688,LES ENTREPRISES D.A.C,,,450-691-6688
DAMASE3702,LES MEUBLES SAINT-DAMASE INC,450-797-3455,,450-797-3702
DANEAU0028,OLIVIER DANEAU,,,450 802 0028
DEMONE4621,DEMONE MONUMENTS & GRANITE,902-634-8142,,902-634-4621
DENALI8944,DENALI FOODS,438-386-9280,,514-5009-8944
DEPOT7059,PISCINES ET SPAS DEPOT INC.,,,514-316-7059
DERIC2228,DERIC CONSTRUCTION INC,,,418-781-2228
DESCO0796,3DESCO DESIGN INC,450-714-1356,,450-714-0796
DESIGN1011,H+N DESIGN INC,,,450-681-1011
DESIGN1331,DCDS DESIGN INC.,418-780-0141,,418-780-1331
DETOUT9924,TRANSPORT DE TOUT PARTOUT INC,450-507-1870,,514-710-9924
DION3666,FRANCESKA DION MEDIA INC,,,450-656-3666
DPGI0335,DESIGN PERFORMANCE GRAPHIC INC,,,905-305-0335
DRAGON9509,MISSION BATEAU DRAGON INC,,,514-999-9509
DRISSA6363,LE GROUPE DISSAN INC,514-352-4815,,514-789-6363
DRYCO0919,GROUPE DRYCO INC.,,,1-866-486-0919
DUBOIS3961,DUBOIS AGRINOVATION INC,450-454-6638,,450-454-3961
DUBOSE2151,DUBOSE NATIONAL ENERGY,,,910-590-2151
DUMOUL0710,DUMOULIN'S TRUCKING,,,705-465-0710
DUVAL6482,DUVAL DESIGN COMMUNICATION,,,450-692-6482
DYE0070,AMERICAIN DYE SOURCE INC,514-457-0071,,514-457-0070
EAGLE0521,EAGLE EXPORT INC,450-992-0675,,450-992-0521
EDC0332,EDC ENERGY DOOR COMPANY,,,1-844-433-0332
ELLE6578,ELLE R COSMETIQUE INC,,,450-632-6578
EMPRES9680,LITTLE EMPRESSES FOOTWEAR CORP,647-436-2048,,416-900-9680
ERABL0316,ERABLIERE CHEZ TI FRERES SENC,,,819-287-0317
ESTELL9515,GROUPE ESTELLE DE FRANCE INC,,,514-488-9515
EVOS8685,SERVICES DE PIPELINE EVOS INC,,,514-316-8685
EWYN9595,EWYN STUDIOS INTERNATIONAL,519-813-9283,,519-813-9595
EXTRUS8716,EXTRUSIOVINYL & PLASTICS CO,,,450-661-8716
FALLON4823,LEVAGE FALLON INC,450-460-1016,,514-444-4823
FALPAO3348,CAOUTCHOUCS ET PLASTIQUES,,,450-378-3348
FARM0888,MORRIS VALLEY FARMS LTD,,,705-693-0888
FER3939,FER & METAL STA-AGATHE INC,819-322-2035,,819-322-3939
FILMAR3300,LES PEINTRES FILMAR INC,,,514-643-3300
FINDLA8737,FINDLAY SCIENTIFIC INC,,,514-360-8737
FINE2467,F.W.I. FINE FOODS INC,,,514-247-2467
FLORI7024,FLORIDA GARAGE LIMITED,,,416-636-7024
FLORIS0633,TOY FLORIST INC,,,416-848-0633
FOREST6183,EXCAVATION JEREMY FOREST INC,,,514-541-6183
FRESH8651,ONFRESH FOODS INC,,,647-868-8651
G2MC1443,G2MC INC,,,514-382-1443
GALERI017,G2MC INC,418-653-8981,PIERRE.CLOUTIER@LAGALERIEDUMEUBLE.COM,418-681-0171
GAUPRO2071,LE GAUPRO INC.,,,418-507-1071
GAUTH4090,GAUTHIER NON-FERROUS PRODUCTS,514-642-8821,,514-642-4090
GBL0921,GBL  INNOVATIONS INC,450-346-2766,,450-346-0921 EXT 222
GBL5664,GBL IMPORT INC.,,,1-418-338-5664
GENDER0637,LES MANNEQUINS GENDER INC,382-8139,,514-382-0637
GHA9571,GHALAYINI FOOD,,,1-647-229-9571
GIBOU4242,9345-7125 QUEBEC INC,,,514-723-4242
GIOLON8311,GIOLONG INNOVATIONS INC,,,514-353-8311
GOLF2661,CLUB DE GOLF BEACONSFIELD INC.,,,514-695-2661
GOLTU3770,GOLTUM IMPORT & EXPORT,,,514-893-3770
GONIN5441,PIERRE GONIN,450-225-3753,,450-373-5441
GOURME2660,GOURMET DIRECT IMPORT INC,,,514-973-2660
GPPD2275,GPPD A DIVISION OF SHAW'S,,,780-334-2275
GROUP2207,THE PLANET GROUP,,,905-479-2207
GTA3886,GTA PLASTICS AND PACKAGING INC,905-565-0482,,416-704-3886
HEIPLE4961,HEIPLEX INC,,,514-648-4961
HERAIS1353,HERAIS INTERNATIONAL GENERAL,519-601-7770,,519-800-1353
HIGHLA8755,HIGH LAND TRADING CANADA INC,,,416-551-8755
HISTOR3191,HISTORYCAL LIGHTS,,,514-261-3191
HOLLAN1732,HOLLAND INDUSTRY,,,416-736-1732
HOTPAR9749,HOTPARY TIRE INC,,,780-916-9749
HRT5600,HRT INDUSTRIES INC.,,,450-473-5600
IEL3030,IEL TECHNOLOGIE AGRICOLE,418-883-3999,,418-883-3030 EXT 278
IEL3338,LES INDUSTRIES ET EQUIPEMENTS,418-883-3999,,418-883-3338 POSTE 278
IMAG8787,IMAGINATION HOBBY & COLLECTION,450-225-3753,,514-234-8787
IMPERI1853,IMPERIAL SERVICE DE,,,514-757-1853
IMPORT5585,A1 IMPORTS INC,,,514-850-5585
INGLAS2205,INGLASCO INC.,819-821-4848,,819-563-2205
IRIDIS8052,IRIDIS TECHNOLOGIES INC,,,514-578-8052
ISA7200,ISABELLE EXPORT INC,450-454-7721,,450-454-7200
JARDIN3431,GROUPE JARDINS,,,418-264-3431
JARDIN6046,G2MC INC,,,450-435-6046 EXT 2236
JEUX4444,155030 CANADA INC,,,514-355-4444
JEUX4514,9373-3608 QUEBEC,,,514-574-4514
JOBIDO7592,RICHARD JOBIDON,,,819-398-7592
JUNISE7777,JUNISE VENTES INC.,,,514-858-7777
KEYST5019,KEYSTONE SUPPLIES CO. INC,,,604-256-5019
KIMPEX3326,KIMPEX INC,,,819-472-3326 EXT 2242
KING8629,MATCH KING PRINTING INC,,,647-351-8890
KINOVA3777,KINOVA INC.,514-635-6577,,514-277-3777
KONTR3700,QUALITY INTERIOR KONTRACTING,,,250-352-3700
LABONT5353,6575889 CANADA,,,418-808-5353
LABYRI5219,LABYRINTH SECURITY INC,,,604-219-5219
LAFERT8950,JACQUES LAFERTE LTEE,,maryse.cloutier@laferte.com,819-477-8950
LAMB0762,LAMBERT & FILS LUMINAIRE INC,,,514-394-0762
LAVAL5761,LAVAL POINCONS ET MATRICE LTEE,450-437-5768,,450-437-5761
LCAFE6400,ALIMENTS LCAFETAL INC,,,514-969-6400
LEDUC8591,LEDUC MECHANICAL INDUSTRIES,,,780-985-8591
LEI1334,LOCHER EVERS INTERNATIONAL,,,514-421-1334
LEV5627,J.LEV INC.,,,802-828-5627
LEVAN4215,"LEVAN,CHAN LONG ANTOINE",,,514-442-4215
LIBERT9640,LIBERTRY ATHLETIC AND MEDICAL,204-272-9641,,204-272-9640
LITHI4770,LITHIUM BATTERY SOLUTION,,,450-973-4770
LOCATI8825,LOCATION TREMBLAY INC.,,,450-373-8825
LOFA3338,GESTION LOFA INC,,,450-446-3338
LOZANO2464,ROBERTO FLORES LOZANO,,,819-434-2464
LUK8877,LUK FOOK JEWELLERY AND,,,604-207-8877
MAC7888,MAC ENGINEERING CORP.,,,416-742-7888
MADEC3446,SECURITE MA-DEC INC,,,514-237-3446
MAFU2986,DISTRIBUTION MAFUTA INC,450-225-3753,,514-573-2986
MAGELL8153,MAGELLAN AVIATION SERVICES INC,,,514-295-8153
MAISON1443,G2MC INC.,,,514-382-1443 EXT 234
MAMAN9641,LA CUISINE DE ECO-MAMAN,,,514-286-9641
MARLE3848,FERME M.E.F. MARLEAU INC,450-429-8558 MARCEL,,450-265-3848
MARPHI2588,DONALDSON MARPHIL MEDICAL INC,514-225-2599,,514-225-2588
MASSON1162,MATERIAUX PONT MASSON INC,450-371-4779,,450-371-1163  EST 376
MATIN2200,RESTAURANT REVEIL MATIN INC,,,514-6005-2200
MATTEX6846,MATTEX INTERNATIONAL,,,514-501-6846
MAXIME0445,LES TRICOTS MAXIME INC,,,514-336-0445
MAYALI1011,MAYALINA INC,450-681-3088,,450-681-1011
MB5584,MB GLOBAL SOURCING,,,450-501-5584
MCLEAR2558,KEELY MCCLEARY,,,416-357-2558
MEADOWS,ENTREPRISES ROBERT THIBERT INC,450-699-7764,,450-698-4000 EXT 4178
MECATE2751,LES PRODUITS MECATECH,,,514-371-2751
MEDAL8698,GOLD MEDAL SPROTSWEAR INC,,,1-905-864-8698
MEDDIX1717,DIXON MED INC,514-904-0486,,514-890-1717
MEDIC5243,MEDIC-CINE,,,514-554-5243
MEUB5548,LES MEUBLES ST-FELIX INC,450-225-3753,,450-889-5548
MICROB9319,MICROBRASSERIE LA CENTRALE INC,,,514-952-9319
MICROC2568,MICROCEL CORPORATION,,,905-853-2568
MIHOUB9826,GLOBUS WORLD/TAOUFIK MIHOUB,,,514-333-9826
MINI5883,MINI MIOCHE RETAIL INC,,,1-647-348-5883
MINI6994,GONFLABLES MINIFUN S.E.N.C.,,INFO@MINIFUN.CA,514-220-6994
MIRO1636,GESTION MI-RO (RC) INC.,,,418-821-1636
MISS1150,MISS FRESH INC,,,514-219-1150
MIXNUT1133,DISTRIBUTIONS MIX NUTS INC.,,,514-323-1133
MONCTON,ENTREPRISES ROBERT THIBERT INC,450-699-7764,,450-698-4000 EXT 4178
MOOSE9210,MOOSE BICYCLE DU CANADA,,,1-800-711-9210
MOTEUR2077,CANADA MOTEURS IMPORTATIONS,,,418-227-2077
MOULUR0363,MOULURES QUATRIEME DIMENSION,,,450-433-0363
MULEND1373,GERROM JUNIOR MULENDA,,,418-704-1373
MULTI2593,IT MULTISERVICES MG&CG INC.,,,514-651-2593
MULTIL0812,MULTILINK CANADA,,,418-929-0812
MULTIS0858,MULTISURFACES,,,514-291-0858
MURAL9479,MURALUNIQUE.COM INC.,,,514-339-9479
NATURI1018,NATURIZZATA WATER CORP,,,514-500-1018
NEPTUN7058,LES PRODUITS NEPTUNE INC,450-773-5063,,450-773-7058 EXT 2227
NERVAL1111,NERVAL CORPORATION & AFL,780-452-5775,,780-452-1111
NIEMAN7200,NIEMAN WHOLESALE,,,519-455-7200
NORDRE4774,CENTRE TECHNOLOGIQUE DANA,,,514-524-4774
NOVA8111,NOVA CONSTRUCTION C.P. INC.,418-660-8222,,418-660-8111
NUCO6826,GROUPE NUCO-HORTH INC.,,,450-419-6826
NXT4774,9372-8244 QUEBEC INC,,,514-524-4774
NZP269,NZP INC,,,514-233-2669
OBJECT2173,OBJECT INTERFACE INC,,,647-406-2173
OCEAN8116,OCEAN PARK CHIROPRATIC INC,,,604-536-8116
OILFIE5979,XTREME OILFIELD TECHNOLOGY LTD,,,780-645-5979
OMEGA0333,PROTECTION OMEGA INC,,,514-332-0333
ONGLE7920,MONTREAL FOURNITURE D ONGLE,,,514-704-7920
OPERA6671,CANADIAN OPERA COMPANY,,,416-363-6671
ORBITE6264,TECHNOLOGIES ORBITE INC.,,,514-744-6264 EXT 107
OUEST1107,LES ENTREPRISES DE L'OUEST,450-424-6777,,450-906-1107
OVE2888,OVE DECORS ULC,,,450-622-8899 EXT19
PABER5626,PABER ALUMINIUM INC.,,,418-246-5626 EX226
PAID49179,PAID4POWER INC.,519-821-9181,,519-821-9179
PAINS5232,AU BONHEUR DES PAINS INC,,,438-873-5232
PAQUIN9709,MICHEL PAQUIN PM SERVICES,,,450-218-9709
PASSIO2280,PASSION PLANCHE S.E.N.C,,,450-881-2280
PATATE3699,PATATES PROVINCIALES INC,450-265-1111,,450-265-3699
PATRIC4774,PATRICK MORIN INC.,450-752-4588,,450-752-4774
PERREU0493,PERREAULT ET RANCOURT INC.,,,450-271-0493
PERREU7211,MEUBLES J.C. PERREAULT INC.,,,450-588-7211
PHARMA0242,GESTION MERCIER PHARMA INC,,,450-699-0242
PHARMA2252,MP SPECIALTY PHARMACY INC,,,647-993-2252
PHARMA9512,LABORATOIRE GOLDEN PHARMA INC,514-619-1961,,514-312-9512 POSTE 222
PICARD1331,GESTION ANNY PICARD INC,120-437-4515,,450-430-1331
PICHE3193,GROUPE PICHE CONTRUCTION,819-587-4298,rstgermain@groupepiche.ca,819-587-3193 POSTE232
PILOT3300,PILOT P.B. INC,,,450-449-3300
POLYRO0707,LES TUBES EN CARTONS POLYROL,450-698-2802,,450-698-0707
PORTAB2193,PORTABLE WINCH CO.,,,1-819-563-2193
PORTO3411,PORTOMATIK INC.,450-688-4069,,450-688-3411
PREC7718,PMC AUTOMATION,,,450-623-7718
PRESTI0122,DISTRIBUTION PRESTIGE,,,450-802-0122
PRIME0557,PRIME INSURANCE CENTRE LTD,,,604-582-0557
PRISME8242,PRISME EQUIPEMENTS CANADA INC,,,514-369-8242
PRO9667,PRO 5 IMPORT AND EXPORT,,,905-454-9667
PRONEX9651,PRONEX EXCAVATION INC.,,,450-275-3693
PROSPI6213,PRO-SPIN REPOUSSAGE DE METAL,,,514-259-6213
PROSTA3113,PROSTAR MMA S.E.N.C,,,514-316-3113
PROWLE8728,PROWLER FINE LEATHER,,,
PRTS9798,PRTS CONSTRUCTION,,,514-726-9798
PRUD7637,PRUD HOMME TECHNOLOGIES INC,,,450-225-7637
PUBL2228,LES PUBLICATIONS ORANGE PALM &,450-225-3753,,450-376-2228
QUAL8012,QUALITAIR INC,,,18774448012
QUALIT5355,QUALITE AIR TOTALE (Q.A.T.)INC,,,450-681-5355
QUANTI7288,CENTRE DE FORMATION SAUT,,,450-875-7288
REDLIN4968,ROBERT ROBIDOUX,,,450-370-4968
REFECT4070,REFECTO,,,514-213-4070
REFRIG0271,REFRIGERATION YVAN ALLISON,,,450-424-0271
RENEE9546,CHAUSSURES DECARIE ENR,,,450-922-9546
RESTLE7138,LES PLANCHES RESTLESS INC,,,514-996-7138
RHJ7543,RHJ FURNITURE INC,,,647-963-7543
ROBERG8802,ROBERGE DESIGN GROUP INC,647-352-8804,,647-352-8802
ROCK5462,TENTH SIDING TRADING CO LTD,1-403-562-2007,,1-877-922-5462
RODRIG0012,TRANSPORT L RODRIGUE INC,,,418-338-0012
RONGMO1073,RONGMOMO DIY STORE,,,604-417-1073
ROSET-FR,ROSET S.A,,,
ROTECH8696,AGENCE ROTECH INC,418-849-4865,,418-849-8696
ROY4957,RICHARD ROY,450-429-4011,,514-893-4957
RUBIS6363,ROYALE RUBIS LIMITED,,,416-997-6363
SAVOIA3154,SAVOIA CHAIR FRAMES LTD,416-769-9216,,416-769-3154
SAVOIE2553,GROUPE SOLUTIONS RTR,,,514-666-2553
SAVON0585,BLEU SAVON INC,,,450-284-0585
SBFD0854,SBFD INC,,,418-908-0854
SEAW7432,BIO SEAWEED GEL LIMITED,416-293-8731,,416-293-7432
SET2066,3&5 SET INC,,,514-714-2066
SHALOM8230,SHALOM MEDIA CANADA,,,416-913-8230
SHEEP1780,SHEPP INDUSTRIAL DESING INC.,,,647-219-1780
SHUR4488,SHUR-FAST  FASTENER INC,514-481-5006,,514-481-4488
SIDE1933,SIDE-CAR EXPERT,,,
SIGNE6746,SIGNE FRANCOIS ROY INC,,,819-336-6746 EXT 237
SIMDEV8685,CONSTRUCTION SIMDEV INC,514-313-5525,,514-316-8685 POSTYE 106
SIMPL9826,SIMPLEMENT MINERAUX S.E.N.C,,,819-772-9826
SIT2070,S.I.T.SERVCIE D INTEGRATION,,,418-365-2070
SMALL8270,SMALL FORTUNES INC,902-425-7403,,902-430-8270
SMELYA5551,STANISLAV SMELYANSKY,,,514-999-5551
SOFTEC9333,2109971 ONTARIO INC,905-660-9383,,905-660-9333
SOLS0985,LES SOLS CHAMPLAIN INC,,,450-966-0985
SOLUTI2591,SOLUTIONS BFC BOISVERT FORTIN,,,450-682-2591
SPENA2254,SPENARD SIMULATION.COM,,,514-248-2254
STYLET7365,STYLETTO DESIGN INC,,,514-641-4573
SUPE0345,9321608 CANADA INC,450-225-3753,,450-653-0345
SYNER1240,SYNERGX TECH ***NOT ALB***,450-978-2364,,450-978-1240
SYNERG6066,SYNERGY PROFESSIONAL SERVICES,,,450-486-6066
TABOR6061,TABOR BAPTIST CHURCH,,,204-222-6061
TAG8859,TAG LASER RIVE SUD INC,,,514-777-8859
TAYMER2614,TAYMER INTERNATIONAL INC,,,905-479-2614
TECHNE6790,TECHNE INDSUTRIES INC,,,306-491-6790
TECHNO8043,TECHNOPREF CANADA INC.,484-942-9770,,450-569-8043
TENDEK5700,TENDEKA CANADA LTD,,,604-687-5700
TEXPER5220,TEXPERTS CANADA INC,,,
THD0880,LABORATORIES THD LABS,,,866-344-0880
TISA3900,TISA JANITORIAL LAND AND,,,289-695-3900
TOOLWAY,TOOLWAY INDUSTRIES LTD,905-326-5451,,905-326-5450
TOT3640,TOT WEARHOUSE WHOLESALE,,,778-265-3640
TOTAL9835,TOTAL EXPRESS  MONTREAL,514-631-5562,,614-631-9835
TOURCA0334,TOURCAN VACATIONS INC,416-391-0986,,416-391-0334
TRAVER2500,SOCIETE DES TRAVERSIERS,,,415-562-2500
TREETO2967,CONSTRUCTION TREETOP TREKKING,,,514-716-2967
TRICOT0445,10661279 CANADA INC,,,514-336-0445
TRIGON0443,SERVICES INFORMATIQUES,,,514-874-0443
TRILEX1184,TRILEX INC,450-704-1484,,450-582-1182
TROTTI1924,PHILIPPE-OLIVIER TROTTIER,,,418-930-1924
TUFF1016,COLLECTION TUFF AVENUE INC,514-385-6990,,514-385-1016
TWENTY0781,TWENTYSEVEN,,,416-919-0781
